,paper_doi,conf_seriesId,conf_acronym,conf_name,conf_city,conf_country,author_order,author_givenName,author_familyName,org_gridId,org_name,org_city,org_country,org_countrycode,affiliationString,paper_title,book_doi,book_title,book_confSubtitle,rights,year
318955,10.1007/978-3-642-21034-1_16,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,5,Sergio,López Hernández,grid.5515.4,Autonomous University of Madrid,Madrid,Spain,ES,Universidad Autónoma de Madrid,FootbOWL: Using a Generic Ontology of Football Competition for Planning Match Summaries,10.1007/978-3-642-21034-1,The Semantic Web: Research and Applications,"8th Extended Semantic Web Conference, ESWC 2011, Heraklion, Crete, Greece, May 29 ? June 2, 2011. Proceedings, Part I",OpenAccess,2011-01-01
1102080,10.1007/978-3-540-25956-5_31,esws,ESWS,European Semantic Web Symposium,"Heraklion, Crete",Greece,1,P.,Castells,grid.5515.4,Autonomous University of Madrid,Madrid,Spain,ES,Universidad Autónoma de Madrid,Neptuno: Semantic Web Technologies for a Digital Newspaper Archive,10.1007/b97867,The Semantic Web: Research and Applications,"First European Semantic Web Symposium, ESWS 2004, Heraklion, Crete, Greece, May 10-12, 2004, Proceedings",Restricted,2004-01-01
1102082,10.1007/978-3-540-25956-5_31,esws,ESWS,European Semantic Web Symposium,"Heraklion, Crete",Greece,3,E.,Pulido,grid.5515.4,Autonomous University of Madrid,Madrid,Spain,ES,Universidad Autónoma de Madrid,Neptuno: Semantic Web Technologies for a Digital Newspaper Archive,10.1007/b97867,The Semantic Web: Research and Applications,"First European Semantic Web Symposium, ESWS 2004, Heraklion, Crete, Greece, May 10-12, 2004, Proceedings",Restricted,2004-01-01
1102083,10.1007/978-3-540-25956-5_31,esws,ESWS,European Semantic Web Symposium,"Heraklion, Crete",Greece,4,M.,Rico,grid.5515.4,Autonomous University of Madrid,Madrid,Spain,ES,Universidad Autónoma de Madrid,Neptuno: Semantic Web Technologies for a Digital Newspaper Archive,10.1007/b97867,The Semantic Web: Research and Applications,"First European Semantic Web Symposium, ESWS 2004, Heraklion, Crete, Greece, May 10-12, 2004, Proceedings",Restricted,2004-01-01
484468,10.1007/11431053_31,esws,ESWC,European Semantic Web Conference,"Heraklion, Crete",Greece,1,David,Vallet,grid.5515.4,Autonomous University of Madrid,Madrid,Spain,ES,Universidad Autónoma de Madrid Campus de Cantoblanco,An Ontology-Based Information Retrieval Model,10.1007/b136731,The Semantic Web: Research and Applications,"Second European Semantic Web Conference, ESWC 2005, Heraklion, Crete, Greece, May 29--June 1, 2005, Proceedings",OpenAccess,2005-01-01
484469,10.1007/11431053_31,esws,ESWC,European Semantic Web Conference,"Heraklion, Crete",Greece,2,Miriam,Fernández,grid.5515.4,Autonomous University of Madrid,Madrid,Spain,ES,Universidad Autónoma de Madrid Campus de Cantoblanco,An Ontology-Based Information Retrieval Model,10.1007/b136731,The Semantic Web: Research and Applications,"Second European Semantic Web Conference, ESWC 2005, Heraklion, Crete, Greece, May 29--June 1, 2005, Proceedings",OpenAccess,2005-01-01
484470,10.1007/11431053_31,esws,ESWC,European Semantic Web Conference,"Heraklion, Crete",Greece,3,Pablo,Castells,grid.5515.4,Autonomous University of Madrid,Madrid,Spain,ES,Universidad Autónoma de Madrid Campus de Cantoblanco,An Ontology-Based Information Retrieval Model,10.1007/b136731,The Semantic Web: Research and Applications,"Second European Semantic Web Conference, ESWC 2005, Heraklion, Crete, Greece, May 29--June 1, 2005, Proceedings",OpenAccess,2005-01-01
547023,10.1007/978-3-319-07443-6_5,esws,ESWC,European Semantic Web Conference,"Anissaras, Crete",Greece,1,Norberto,Fernández,grid.7840.b,Carlos III University of Madrid,Madrid,Spain,ES,Universidad Carlos III de Madrid,RDSZ: An Approach for Lossless RDF Stream Compression,10.1007/978-3-319-07443-6,The Semantic Web: Trends and Challenges,"11th International Conference, ESWC 2014, Anissaras, Crete, Greece, May 25-29, 2014, Proceedings",Restricted,2014-01-01
547024,10.1007/978-3-319-07443-6_5,esws,ESWC,European Semantic Web Conference,"Anissaras, Crete",Greece,2,Jesús,Arias,grid.7840.b,Carlos III University of Madrid,Madrid,Spain,ES,Universidad Carlos III de Madrid,RDSZ: An Approach for Lossless RDF Stream Compression,10.1007/978-3-319-07443-6,The Semantic Web: Trends and Challenges,"11th International Conference, ESWC 2014, Anissaras, Crete, Greece, May 25-29, 2014, Proceedings",Restricted,2014-01-01
547025,10.1007/978-3-319-07443-6_5,esws,ESWC,European Semantic Web Conference,"Anissaras, Crete",Greece,3,Luis,Sánchez,grid.7840.b,Carlos III University of Madrid,Madrid,Spain,ES,Universidad Carlos III de Madrid,RDSZ: An Approach for Lossless RDF Stream Compression,10.1007/978-3-319-07443-6,The Semantic Web: Trends and Challenges,"11th International Conference, ESWC 2014, Anissaras, Crete, Greece, May 25-29, 2014, Proceedings",Restricted,2014-01-01
547026,10.1007/978-3-319-07443-6_5,esws,ESWC,European Semantic Web Conference,"Anissaras, Crete",Greece,4,Damaris,Fuentes-Lorenzo,grid.7840.b,Carlos III University of Madrid,Madrid,Spain,ES,Universidad Carlos III de Madrid,RDSZ: An Approach for Lossless RDF Stream Compression,10.1007/978-3-319-07443-6,The Semantic Web: Trends and Challenges,"11th International Conference, ESWC 2014, Anissaras, Crete, Greece, May 25-29, 2014, Proceedings",Restricted,2014-01-01
1083178,10.1007/978-3-319-11955-7_36,esws,ESWC,European Semantic Web Conference,"Anissaras, Crete",Greece,1,Jesús Arias,Fisteus,grid.7840.b,Carlos III University of Madrid,Madrid,Spain,ES,Universidad Carlos III de Madrid,Publication of RDF Streams with Ztreamy,10.1007/978-3-319-11955-7,The Semantic Web: ESWC 2014 Satellite Events,"ESWC 2014 Satellite Events, Anissaras, Crete, Greece, May 25-29, 2014, Revised Selected Papers",,2014-01-01
1083179,10.1007/978-3-319-11955-7_36,esws,ESWC,European Semantic Web Conference,"Anissaras, Crete",Greece,2,Norberto Fernández,García,grid.7840.b,Carlos III University of Madrid,Madrid,Spain,ES,Universidad Carlos III de Madrid,Publication of RDF Streams with Ztreamy,10.1007/978-3-319-11955-7,The Semantic Web: ESWC 2014 Satellite Events,"ESWC 2014 Satellite Events, Anissaras, Crete, Greece, May 25-29, 2014, Revised Selected Papers",,2014-01-01
1083180,10.1007/978-3-319-11955-7_36,esws,ESWC,European Semantic Web Conference,"Anissaras, Crete",Greece,3,Luis Sánchez,Fernández,grid.7840.b,Carlos III University of Madrid,Madrid,Spain,ES,Universidad Carlos III de Madrid,Publication of RDF Streams with Ztreamy,10.1007/978-3-319-11955-7,The Semantic Web: ESWC 2014 Satellite Events,"ESWC 2014 Satellite Events, Anissaras, Crete, Greece, May 25-29, 2014, Revised Selected Papers",,2014-01-01
1083181,10.1007/978-3-319-11955-7_36,esws,ESWC,European Semantic Web Conference,"Anissaras, Crete",Greece,4,Damaris,Fuentes-Lorenzo,grid.7840.b,Carlos III University of Madrid,Madrid,Spain,ES,Universidad Carlos III de Madrid,Publication of RDF Streams with Ztreamy,10.1007/978-3-319-11955-7,The Semantic Web: ESWC 2014 Satellite Events,"ESWC 2014 Satellite Events, Anissaras, Crete, Greece, May 25-29, 2014, Revised Selected Papers",,2014-01-01
1102103,10.1007/978-3-540-25956-5_30,esws,ESWS,European Semantic Web Symposium,"Heraklion, Crete",Greece,4,J. M.,Dodero,grid.7840.b,Carlos III University of Madrid,Madrid,Spain,ES,Universidad Carlos III de Madrid,Cultural Heritage and the Semantic Web,10.1007/b97867,The Semantic Web: Research and Applications,"First European Semantic Web Symposium, ESWS 2004, Heraklion, Crete, Greece, May 10-12, 2004, Proceedings",Restricted,2004-01-01
476252,10.1007/978-3-642-38288-8_41,esws,ESWC,Extended Semantic Web Conference,Montpellier,France,4,Julia,Clemente,grid.7159.a,University of Alcalá,Alcalá de Henares,Spain,ES,Universidad de Alcalá,Guiding the Evolution of a Multilingual Ontology in a Concrete Setting,10.1007/978-3-642-38288-8,The Semantic Web: Semantics and Big Data,"10th International Conference, ESWC 2013, Montpellier, France, May 26-30, 2013. Proceedings",Restricted,2013-01-01
476253,10.1007/978-3-642-38288-8_41,esws,ESWC,Extended Semantic Web Conference,Montpellier,France,5,Salvador Sánchez,Alonso,grid.7159.a,University of Alcalá,Alcalá de Henares,Spain,ES,Universidad de Alcalá,Guiding the Evolution of a Multilingual Ontology in a Concrete Setting,10.1007/978-3-642-38288-8,The Semantic Web: Semantics and Big Data,"10th International Conference, ESWC 2013, Montpellier, France, May 26-30, 2013. Proceedings",Restricted,2013-01-01
484422,10.1007/11431053_7,esws,ESWC,European Semantic Web Conference,"Heraklion, Crete",Greece,3,Alejandro,Vaisman,grid.7345.5,University of Buenos Aires,Buenos Aires,Argentina,AR,Universidad de Buenos Aires,Temporal RDF,10.1007/b136731,The Semantic Web: Research and Applications,"Second European Semantic Web Conference, ESWC 2005, Heraklion, Crete, Greece, May 29--June 1, 2005, Proceedings",OpenAccess,2005-01-01
970976,10.1007/978-3-642-13486-9_16,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,4,Amadís,Martínez,grid.412884.3,University of Carabobo,Valencia,Venezuela,VE,Universidad de Carabobo,Efficiently Joining Group Patterns in SPARQL Queries,10.1007/978-3-642-13486-9,The Semantic Web: Research and Applications,"7th Extended Semantic Web Conference, ESWC 2010, Heraklion, Crete, Greece, May 30 - June 2, 2010, Proceedings, Part I",OpenAccess,2010-01-01
368552,10.1007/978-3-642-21064-8_7,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,1,Claudio,Gutierrez,grid.443909.3,University of Chile,Santiago,Chile,CL,Universidad de Chile,RDFS Update: From Theory to Practice,10.1007/978-3-642-21064-8,The Semantic Web: Research and Applications,"8th Extended Semantic Web Conference, ESWC 2011, Heraklion, Crete, Greece, May 29 ? June 2, 2011. Proceedings, Part II",OpenAccess,2011-01-01
484416,10.1007/11431053_24,esws,ESWC,European Semantic Web Conference,"Heraklion, Crete",Greece,1,Renzo,Angles,grid.443909.3,University of Chile,Santiago,Chile,CL,Universidad de Chile,Querying RDF Data from a Graph Database Perspective,10.1007/b136731,The Semantic Web: Research and Applications,"Second European Semantic Web Conference, ESWC 2005, Heraklion, Crete, Greece, May 29--June 1, 2005, Proceedings",OpenAccess,2005-01-01
484417,10.1007/11431053_24,esws,ESWC,European Semantic Web Conference,"Heraklion, Crete",Greece,2,Claudio,Gutierrez,grid.443909.3,University of Chile,Santiago,Chile,CL,Universidad de Chile,Querying RDF Data from a Graph Database Perspective,10.1007/b136731,The Semantic Web: Research and Applications,"Second European Semantic Web Conference, ESWC 2005, Heraklion, Crete, Greece, May 29--June 1, 2005, Proceedings",OpenAccess,2005-01-01
484420,10.1007/11431053_7,esws,ESWC,European Semantic Web Conference,"Heraklion, Crete",Greece,1,Claudio,Gutierrez,grid.443909.3,University of Chile,Santiago,Chile,CL,Universidad de Chile,Temporal RDF,10.1007/b136731,The Semantic Web: Research and Applications,"Second European Semantic Web Conference, ESWC 2005, Heraklion, Crete, Greece, May 29--June 1, 2005, Proceedings",OpenAccess,2005-01-01
484421,10.1007/11431053_7,esws,ESWC,European Semantic Web Conference,"Heraklion, Crete",Greece,2,Carlos,Hurtado,grid.443909.3,University of Chile,Santiago,Chile,CL,Universidad de Chile,Temporal RDF,10.1007/b136731,The Semantic Web: Research and Applications,"Second European Semantic Web Conference, ESWC 2005, Heraklion, Crete, Greece, May 29--June 1, 2005, Proceedings",OpenAccess,2005-01-01
661916,10.1007/978-3-642-02121-3_24,esws,ESWC,European Semantic Web Conference,"Heraklion, Crete",Greece,1,Mauro,San Martín,grid.443909.3,University of Chile,Santiago,Chile,CL,Universidad de Chile,"Representing, Querying and Transforming Social Networks with RDF/SPARQL",10.1007/978-3-642-02121-3,The Semantic Web: Research and Applications,"6th European Semantic Web Conference, ESWC 2009 Heraklion, Crete, Greece, May 31? June 4, 2009 Proceedings",OpenAccess,2009-01-01
661917,10.1007/978-3-642-02121-3_24,esws,ESWC,European Semantic Web Conference,"Heraklion, Crete",Greece,2,Claudio,Gutierrez,grid.443909.3,University of Chile,Santiago,Chile,CL,Universidad de Chile,"Representing, Querying and Transforming Social Networks with RDF/SPARQL",10.1007/978-3-642-02121-3,The Semantic Web: Research and Applications,"6th European Semantic Web Conference, ESWC 2009 Heraklion, Crete, Greece, May 31? June 4, 2009 Proceedings",OpenAccess,2009-01-01
713106,10.1007/978-3-642-30284-8_36,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,1,Miguel A.,Martínez-Prieto,grid.443909.3,University of Chile,Santiago,Chile,CL,Universidad de Chile,Exchange and Consumption of Huge RDF Data,10.1007/978-3-642-30284-8,The Semantic Web: Research and Applications,"9th Extended Semantic Web Conference, ESWC 2012, Heraklion, Crete, Greece, May 27-31, 2012, Proceedings",OpenAccess,2012-01-01
713110,10.1007/978-3-642-30284-8_36,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,3,Javier D.,Fernández,grid.443909.3,University of Chile,Santiago,Chile,CL,Universidad de Chile,Exchange and Consumption of Huge RDF Data,10.1007/978-3-642-30284-8,The Semantic Web: Research and Applications,"9th Extended Semantic Web Conference, ESWC 2012, Heraklion, Crete, Greece, May 27-31, 2012, Proceedings",OpenAccess,2012-01-01
718363,10.1007/978-3-540-68234-9_2,esws,ESWC,European Semantic Web Conference,Canary Islands,Spain,1,Claudio,Gutierrez,grid.443909.3,University of Chile,Santiago,Chile,CL,Universidad de Chile,Foundations of RDF Databases,10.1007/978-3-540-68234-9,The Semantic Web: Research and Applications,"5th European Semantic Web Conference, ESWC 2008, Tenerife, Canary Islands, Spain",OpenAccess,2008-01-01
368554,10.1007/978-3-642-21064-8_7,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,3,Alejandro,Vaisman,grid.11630.35,University of the Republic,Montevideo,Uruguay,UY,Universidad de la República,RDFS Update: From Theory to Practice,10.1007/978-3-642-21064-8,The Semantic Web: Research and Applications,"8th Extended Semantic Web Conference, ESWC 2011, Heraklion, Crete, Greece, May 29 ? June 2, 2011. Proceedings, Part II",OpenAccess,2011-01-01
713168,10.1007/978-3-642-30284-8_38,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,1,Lorena,Etcheverry,grid.11630.35,University of the Republic,Montevideo,Uruguay,UY,Universidad de la República,Enhancing OLAP Analysis with Web Cubes,10.1007/978-3-642-30284-8,The Semantic Web: Research and Applications,"9th Extended Semantic Web Conference, ESWC 2012, Heraklion, Crete, Greece, May 27-31, 2012, Proceedings",OpenAccess,2012-01-01
713229,10.1007/978-3-642-30284-8_63,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,1,Edelweis,Rohrer,grid.11630.35,University of the Republic,Montevideo,Uruguay,UY,Universidad de la República,Formal Specification of Ontology Networks,10.1007/978-3-642-30284-8,The Semantic Web: Research and Applications,"9th Extended Semantic Web Conference, ESWC 2012, Heraklion, Crete, Greece, May 27-31, 2012, Proceedings",OpenAccess,2012-01-01
661915,10.1007/978-3-642-02121-3_24,esws,ESWC,European Semantic Web Conference,"Heraklion, Crete",Greece,1,Mauro,San Martín,grid.19208.32,University of La Serena,La Serena,Chile,CL,Universidad de La Serena,"Representing, Querying and Transforming Social Networks with RDF/SPARQL",10.1007/978-3-642-02121-3,The Semantic Web: Research and Applications,"6th European Semantic Web Conference, ESWC 2009 Heraklion, Crete, Greece, May 31? June 4, 2009 Proceedings",OpenAccess,2009-01-01
520510,10.1007/978-3-662-46641-4_6,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,1,Juana María,Ruiz-Martínez,grid.10586.3a,University of Murcia,Murcia,Spain,ES,Universidad de Murcia,An Ontology-Based Opinion Mining Approach for the Financial Domain,10.1007/978-3-662-46641-4,The Semantic Web: ESWC 2012 Satellite Events,"ESWC 2012 Satellite Events, Heraklion, Crete, Greece, May 27-31, 2012. Revised Selected Papers",,2015-01-01
520511,10.1007/978-3-662-46641-4_6,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,2,Rafael,Valencia-García,grid.10586.3a,University of Murcia,Murcia,Spain,ES,Universidad de Murcia,An Ontology-Based Opinion Mining Approach for the Financial Domain,10.1007/978-3-662-46641-4,The Semantic Web: ESWC 2012 Satellite Events,"ESWC 2012 Satellite Events, Heraklion, Crete, Greece, May 27-31, 2012. Revised Selected Papers",,2015-01-01
520512,10.1007/978-3-662-46641-4_6,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,3,Francisco,García-Sánchez,grid.10586.3a,University of Murcia,Murcia,Spain,ES,Universidad de Murcia,An Ontology-Based Opinion Mining Approach for the Financial Domain,10.1007/978-3-662-46641-4,The Semantic Web: ESWC 2012 Satellite Events,"ESWC 2012 Satellite Events, Heraklion, Crete, Greece, May 27-31, 2012. Revised Selected Papers",,2015-01-01
925773,10.1007/11762256_25,esws,ESWC,European Semantic Web Conference,Budva,Montenegro,1,Joaquín,Borrego-Díaz,grid.9224.d,University of Seville,Seville,Spain,ES,Universidad de Sevilla,Visual Ontology Cleaning: Cognitive Principles and Applicability,10.1007/11762256,The Semantic Web: Research and Applications,"3rd European Semantic Web Conference, ESWC 2006, Budva, Montenegro, June 11-14, 2006, Proceedings",OpenAccess,2006-01-01
925774,10.1007/11762256_25,esws,ESWC,European Semantic Web Conference,Budva,Montenegro,2,Antonia M.,Chávez-González,grid.9224.d,University of Seville,Seville,Spain,ES,Universidad de Sevilla,Visual Ontology Cleaning: Cognitive Principles and Applicability,10.1007/11762256,The Semantic Web: Research and Applications,"3rd European Semantic Web Conference, ESWC 2006, Budva, Montenegro, June 11-14, 2006, Proceedings",OpenAccess,2006-01-01
713105,10.1007/978-3-642-30284-8_36,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,1,Miguel A.,Martínez-Prieto,grid.5239.d,University of Valladolid,Valladolid,Spain,ES,Universidad de Valladolid,Exchange and Consumption of Huge RDF Data,10.1007/978-3-642-30284-8,The Semantic Web: Research and Applications,"9th Extended Semantic Web Conference, ESWC 2012, Heraklion, Crete, Greece, May 27-31, 2012, Proceedings",OpenAccess,2012-01-01
713107,10.1007/978-3-642-30284-8_36,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,2,Mario,Arias Gallego,grid.5239.d,University of Valladolid,Valladolid,Spain,ES,Universidad de Valladolid,Exchange and Consumption of Huge RDF Data,10.1007/978-3-642-30284-8,The Semantic Web: Research and Applications,"9th Extended Semantic Web Conference, ESWC 2012, Heraklion, Crete, Greece, May 27-31, 2012, Proceedings",OpenAccess,2012-01-01
